日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-01-14,130.0,109.0,130.11,105.88,178091,1998047392.0,14.73,-33.75,-55.54,53.09
2022-01-17,106.1,105.72,110.5,102.01,82063,874275472.0,7.79,-3.01,-3.28,24.46
2022-01-18,105.96,107.0,108.28,103.65,59296,627396112.0,4.38,1.21,1.28,17.68
2022-01-19,105.16,106.0,107.5,104.0,34996,370170912.0,3.27,-0.93,-1.0,10.43
2022-01-20,105.13,101.45,105.65,101.41,37139,383786416.0,4.0,-4.29,-4.55,11.07
2022-01-21,101.0,98.54,101.2,97.81,28246,280272912.0,3.34,-2.87,-2.91,8.42
2022-01-24,98.0,98.52,101.16,97.2,18414,183594685.0,4.02,-0.02,-0.02,5.49
2022-01-25,98.5,95.17,100.0,95.1,16223,157712248.0,4.97,-3.4,-3.35,4.84
2022-01-26,96.04,91.91,97.16,91.09,20271,188056313.0,6.38,-3.43,-3.26,6.04
2022-01-27,91.96,87.33,92.24,87.0,22354,198545877.0,5.7,-4.98,-4.58,6.66
2022-01-28,88.0,88.79,89.91,86.72,15451,136993486.0,3.65,1.67,1.46,4.61
2022-02-07,89.9,91.45,92.88,89.3,12516,114272948.0,4.03,3.0,2.66,3.73
2022-02-08,91.3,90.32,91.3,89.84,7337,66169441.0,1.6,-1.24,-1.13,2.19
2022-02-09,91.0,92.4,92.94,90.15,9994,91561968.0,3.09,2.3,2.08,2.98
2022-02-10,91.99,91.96,93.53,91.7,8372,77308660.0,1.98,-0.48,-0.44,2.5
2022-02-11,91.62,88.03,91.67,87.8,14043,125070049.0,4.21,-4.27,-3.93,4.19
2022-02-14,87.95,88.17,89.9,87.13,7562,66886900.0,3.15,0.16,0.14,2.25
2022-02-15,88.21,89.31,89.7,88.2,7366,65671132.0,1.7,1.29,1.14,2.2
2022-02-16,89.98,91.18,91.28,89.1,9311,84067705.0,2.44,2.09,1.87,2.78
2022-02-17,91.0,90.5,91.98,89.8,8167,74181918.0,2.39,-0.75,-0.68,2.43
2022-02-18,89.75,90.11,90.7,89.7,5744,51767371.0,1.1,-0.43,-0.39,1.71
2022-02-21,89.89,90.54,91.24,89.88,6089,55168091.0,1.51,0.48,0.43,1.81
2022-02-22,90.25,89.11,90.87,89.0,9492,85067370.0,2.07,-1.58,-1.43,2.83
2022-02-23,89.04,91.62,92.0,88.9,11912,108618853.0,3.48,2.82,2.51,3.55
2022-02-24,90.62,90.0,92.58,89.59,12909,117454594.0,3.26,-1.77,-1.62,3.85
2022-02-25,90.61,90.19,91.87,90.0,6272,56988536.0,2.08,0.21,0.19,1.87
2022-02-28,90.0,88.91,90.0,88.6,5936,52893839.0,1.55,-1.42,-1.28,1.77
2022-03-01,89.53,89.39,89.55,88.7,4749,42297242.0,0.96,0.54,0.48,1.42
2022-03-02,88.5,88.55,89.01,88.4,6154,54565822.0,0.68,-0.94,-0.84,1.83
2022-03-03,89.2,87.6,89.2,87.6,7634,67345784.0,1.81,-1.07,-0.95,2.28
2022-03-04,87.48,86.68,88.0,86.52,9888,86136818.0,1.69,-1.05,-0.92,2.95
2022-03-07,86.06,82.77,86.4,82.39,12175,102161796.0,4.63,-4.51,-3.91,3.63
2022-03-08,82.6,80.41,83.04,80.32,9654,78452011.0,3.29,-2.85,-2.36,2.88
2022-03-09,80.89,77.35,81.49,74.25,11140,86932399.0,9.0,-3.81,-3.06,3.32
2022-03-10,79.06,76.68,79.49,76.37,8361,65225151.0,4.03,-0.87,-0.67,2.49
2022-03-11,76.12,75.68,76.2,73.85,13870,103852279.0,3.06,-1.3,-1.0,4.13
2022-03-14,75.3,74.44,75.74,74.31,7295,54565317.0,1.89,-1.64,-1.24,2.17
