日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-08-18,6.04,7.24,7.24,6.04,59966,43250205.04,23.86,43.94,2.21,2.18
2022-08-19,7.96,7.96,7.96,7.96,9129,7266843.2,0.0,9.94,0.72,0.33
2022-08-22,8.76,8.76,8.76,8.76,9421,8252393.04,0.0,10.05,0.8,0.34
2022-08-23,9.64,9.64,9.64,9.64,10774,10386270.96,0.0,10.05,0.88,0.39
2022-08-24,10.6,10.6,10.6,10.6,22597,23952374.8,0.0,9.96,0.96,0.82
2022-08-25,11.66,11.66,11.66,11.66,11708,13651213.18,0.0,10.0,1.06,0.43
2022-08-26,12.83,12.83,12.83,12.83,12544,16094272.75,0.0,10.03,1.17,0.46
2022-08-29,14.11,13.64,14.11,12.23,1980684,2620352067.99,14.65,6.31,0.81,72.05
2022-08-30,13.25,14.36,14.8,13.05,1558072,2204494072.41,12.83,5.28,0.72,56.68
2022-08-31,14.9,13.45,15.23,13.22,1427203,2047694383.77,14.0,-6.34,-0.91,51.92
2022-09-01,13.23,13.8,14.0,12.8,1120619,1504945920.69,8.92,2.6,0.35,40.76
2022-09-02,13.57,12.42,13.73,12.42,1159576,1487389685.25,9.49,-10.0,-1.38,42.18
2022-09-05,12.32,11.18,12.43,11.18,900753,1046646302.49,10.06,-9.98,-1.24,32.77
2022-09-06,11.01,11.42,11.47,10.91,624293,702279876.03,5.01,2.15,0.24,22.71
2022-09-07,11.25,11.13,11.49,11.08,470334,529233933.69,3.59,-2.54,-0.29,17.11
2022-09-08,11.17,11.43,12.12,11.13,822272,957155804.12,8.89,2.7,0.3,29.91
2022-09-09,11.19,11.31,11.59,11.05,451090,508573878.23,4.72,-1.05,-0.12,16.41
